,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,totalSeasons,Error
33,The Place Beyond the Pines,2012,R,19 Apr 2013,140 min,"Crime, Drama, Thriller",Derek Cianfrance,"Derek Cianfrance, Ben Coccio, Darius Marder","Ryan Gosling, Bradley Cooper, Eva Mendes","A motorcycle stunt rider turns to robbing banks as a way to provide for his lover and their newborn child, a decision that puts him on a collision course with an ambitious rookie cop navigating a department ruled by a corrupt detecti","English, Spanish",United States,5 wins & 22 nominations,https://m.media-amazon.com/images/M/MV5BMjc1OTEwNjU4N15BMl5BanBnXkFtZTcwNzUzNDIwOQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,7.3,"260,066",tt1817273,movie,06 Aug 2013,"$21,403,519",N/A,N/A,True,,
34,Dredd,2012,R,21 Sep 2012,95 min,"Action, Crime, Sci-Fi",Pete Travis,"John Wagner, Carlos Ezquerra, Alex Garland","Karl Urban, Olivia Thirlby, Lena Headey","In a violent, futuristic city where the police have the authority to act as judge, jury and executioner, a cop teams with a trainee to take down a gang that deals the reality-altering drug, SLO-MO.",English,"United Kingdom, South Africa",2 wins & 14 nominations,https://m.media-amazon.com/images/M/MV5BODkyNDQzMzUzOF5BMl5BanBnXkFtZTcwODYyMDEyOA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,7.1,"266,734",tt1343727,movie,08 Jan 2013,"$13,414,714",N/A,N/A,True,,
35,Dark Shadows,2012,PG-13,11 May 2012,113 min,"Comedy, Fantasy, Horror",Tim Burton,"Seth Grahame-Smith, John August, Dan Curtis","Johnny Depp, Michelle Pfeiffer, Eva Green","An imprisoned vampire, Barnabas Collins, is set free and returns to his ancestral home, where his dysfunctional descendants are in need of his protection.",English,"United States, Australia, United Kingdom",2 wins & 13 nominations,https://m.media-amazon.com/images/M/MV5BMjc0NzAyMzI1MF5BMl5BanBnXkFtZTcwMTE0NDQ1Nw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55,6.2,"259,635",tt1077368,movie,02 Oct 2012,"$79,727,149",N/A,N/A,True,,
36,John Carter,2012,PG-13,09 Mar 2012,132 min,"Action, Adventure, Sci-Fi",Andrew Stanton,"Andrew Stanton, Mark Andrews, Michael Chabon","Taylor Kitsch, Lynn Collins, Willem Dafoe","Transported to Barsoom, a Civil War vet discovers a barren planet seemingly inhabited by 12-foot tall barbarians. Finding himself prisoner of these creatures, he escapes, only to encounter Woola and a princess in desperate need of a ",English,United States,2 wins & 8 nominations,https://m.media-amazon.com/images/M/MV5BMDEwZmIzNjYtNjUwNS00MzgzLWJiOGYtZWMxZGQ5NDcxZjUwXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51,6.6,"266,075",tt0401729,movie,05 Jun 2012,"$73,078,100",N/A,N/A,True,,
37,Battleship,2012,PG-13,18 May 2012,131 min,"Action, Adventure, Sci-Fi",Peter Berg,"Jon Hoeber, Erich Hoeber","Alexander Skarsgård, Brooklyn Decker, Liam Neeson",A fleet of ships is forced to do battle with an armada of unknown origins in order to discover and thwart their destructive goals.,"English, Japanese","United States, Japan",4 wins & 16 nominations,https://m.media-amazon.com/images/M/MV5BMjI5NTM5MDA2N15BMl5BanBnXkFtZTcwNjkwMzQxNw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '34%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41,5.8,"243,170",tt1440129,movie,28 Aug 2012,"$65,422,625",N/A,N/A,True,,
38,Magic Mike,2012,R,29 Jun 2012,110 min,"Comedy, Drama",Steven Soderbergh,Reid Carolin,"Channing Tatum, Alex Pettyfer, Olivia Munn","A male stripper teaches a younger performer how to party, pick up women, and make easy money.",English,United States,9 wins & 14 nominations,https://m.media-amazon.com/images/M/MV5BMTQzMDMzOTA5M15BMl5BanBnXkFtZTcwMjc4MTg4Nw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72,6.1,"135,934",tt1915581,movie,23 Oct 2012,"$113,721,571",N/A,N/A,True,,
39,Hotel Transylvania,2012,PG,28 Sep 2012,91 min,"Animation, Comedy, Family",Genndy Tartakovsky,"Peter Baynham, Robert Smigel, Todd Durham","Adam Sandler, Kevin James, Andy Samberg","Dracula, who operates a high-end resort away from the human world, goes into overprotective mode when a boy discovers the resort and falls for the count's teenaged daughter.",English,United States,2 wins & 15 nominations,https://m.media-amazon.com/images/M/MV5BMTM3NjQyODI3M15BMl5BanBnXkFtZTcwMDM4NjM0OA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47,7.1,"243,462",tt0837562,movie,29 Jan 2013,"$148,313,048",N/A,N/A,True,,
40,Lawless,2012,R,29 Aug 2012,116 min,"Biography, Crime, Drama",John Hillcoat,"Nick Cave, Matt Bondurant","Tom Hardy, Shia LaBeouf, Guy Pearce","Set in Depression-era Franklin County, Virginia, a trio of bootlegging brothers are threatened by a new special deputy and other authorities angling for a cut of their profits.",English,United States,1 win & 8 nominations,https://m.media-amazon.com/images/M/MV5BMjAxNjUyNjUwN15BMl5BanBnXkFtZTcwMDgwOTIyOA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,7.3,"237,159",tt1212450,movie,27 Nov 2012,"$37,400,127",N/A,N/A,True,,
41,Spring Breakers,2012,R,22 Mar 2013,94 min,"Crime, Drama",Harmony Korine,Harmony Korine,"Vanessa Hudgens, Selena Gomez, Ashley Benson","Four college girls hold up a restaurant in order to fund their spring break vacation. While partying, drinking, and taking drugs, they are arrested, only to be bailed out by a drug and arms dealer.",English,"United States, France",10 wins & 36 nominations,https://m.media-amazon.com/images/M/MV5BNDBmYjU3NzAtZGVkNS00N2E3LWEyNTgtMjIwMTczYTE0M2Y4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63,5.3,"140,051",tt2101441,movie,09 Jul 2013,"$14,124,284",N/A,N/A,True,,
42,Underworld: Awakening,2012,R,20 Jan 2012,88 min,"Action, Fantasy, Horror","Måns Mårlind, Björn Stein","Len Wiseman, John Hlavin, J. Michael Straczynski","Kate Beckinsale, Michael Ealy, India Eisley","When human forces discover the existence of the Vampire and Lycan clans, a war to eradicate both species commences. The vampire warrior Selene leads the battle against humankind.","English, Russian","United States, Canada",1 win,https://m.media-amazon.com/images/M/MV5BMjAxMjc0ODk0OF5BMl5BanBnXkFtZTcwMTc5NDQwNw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",39,6.3,"151,583",tt1496025,movie,08 May 2012,"$62,321,039",N/A,N/A,True,,
43,Piranha 3DD,2012,R,14 Jul 2012,83 min,"Comedy, Horror, Sci-Fi",John Gulager,"Patrick Melton, Marcus Dunstan, Joel Soisson","Danielle Panabaker, Ving Rhames, David Hasselhoff","After the events at Lake Victoria, the pre-historic school of blood-thirsty piranhas make their way into a newly opened waterpark.",English,"Japan, United States",2 wins & 5 nominations,https://m.media-amazon.com/images/M/MV5BMjAzMzY4NTk0M15BMl5BanBnXkFtZTcwMDA4ODU3Nw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '13%'}, {'Source': 'Metacritic', 'Value': '24/100'}]",24,3.7,"41,701",tt1714203,movie,31 Jul 2012,"$376,512",N/A,N/A,True,,
44,Safe House,2012,R,10 Feb 2012,115 min,"Action, Thriller",Daniel Espinosa,David Guggenheim,"Denzel Washington, Ryan Reynolds, Robert Patrick","A young CIA agent is tasked with looking after a fugitive in a safe house. But when the safe house is attacked, he finds himself on the run with his charge.","English, Afrikaans","South Africa, United States, Japan",1 win & 7 nominations,https://m.media-amazon.com/images/M/MV5BMjI5ODkyMjA2Nl5BMl5BanBnXkFtZTcwNTcyNTgzNw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,6.7,"217,888",tt1599348,movie,05 Jun 2012,"$126,373,434",N/A,N/A,True,,
45,Seeking a Friend for the End of the World,2012,R,22 Jun 2012,101 min,"Adventure, Comedy, Drama",Lorene Scafaria,Lorene Scafaria,"Steve Carell, Keira Knightley, Melanie Lynskey","As an asteroid nears Earth, a man finds himself alone after his wife leaves in a panic. He decides to take a road trip to reunite with his high school sweetheart. Accompanying him is a neighbor who inadvertently puts a wrench in his ",English,United States,3 nominations,https://m.media-amazon.com/images/M/MV5BMTk4MDQ1NzE3N15BMl5BanBnXkFtZTcwMjA0MDkzNw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,6.7,"112,033",tt1307068,movie,23 Oct 2012,"$7,078,738",N/A,N/A,True,,
46,Lore,2012,Not Rated,20 Sep 2012,109 min,"Drama, Romance, War",Cate Shortland,"Cate Shortland, Robin Mukherjee, Rachel Seiffert","Saskia Rosendahl, Kai-Peter Malina, Nele Trebs","As the Allies sweep across Germany, Lore leads her siblings on a journey that exposes them to the truth of their parents' beliefs. An encounter with a mysterious refugee forces Lore to rely on a person she has always been taught to h","German, English, Russian","Australia, Germany, United Kingdom",34 wins & 34 nominations,https://m.media-amazon.com/images/M/MV5BMjMxMDA5MDUwNl5BMl5BanBnXkFtZTcwNTM1NjM5OA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,7.1,"14,969",tt1996310,movie,11 Jun 2014,"$970,325",N/A,N/A,True,,
47,The Bourne Legacy,2012,PG-13,10 Aug 2012,135 min,"Action, Adventure, Thriller",Tony Gilroy,"Tony Gilroy, Dan Gilroy, Robert Ludlum","Jeremy Renner, Rachel Weisz, Edward Norton","An expansion of the universe from Robert Ludlum's novels, centered on a new hero whose stakes have been triggered by the events of the previous three films.","English, Russian, Filipino, Ukrainian","United States, Japan",1 win & 11 nominations,https://m.media-amazon.com/images/M/MV5BMTc4Njk3MDM1Nl5BMl5BanBnXkFtZTcwODgyOTMxOA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61,6.6,"295,773",tt1194173,movie,11 Dec 2012,"$113,203,870",N/A,N/A,True,,
48,Abraham Lincoln: Vampire Hunter,2012,R,22 Jun 2012,105 min,"Action, Fantasy, Horror",Timur Bekmambetov,Seth Grahame-Smith,"Benjamin Walker, Rufus Sewell, Dominic Cooper","Abraham Lincoln, the 16th President of the United States, discovers vampires are planning to take over the United States. He makes it his mission to eliminate them.",English,"United States, Russia",1 nomination,https://m.media-amazon.com/images/M/MV5BNjY2Mzc0MDA4NV5BMl5BanBnXkFtZTcwOTg5OTcxNw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '34%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42,5.9,"153,787",tt1611224,movie,23 Oct 2012,"$37,519,139",N/A,N/A,True,,
49,Wreck-It Ralph,2012,PG,02 Nov 2012,101 min,"Animation, Adventure, Comedy",Rich Moore,"Rich Moore, Phil Johnston, Jim Reardon","John C. Reilly, Jack McBrayer, Jane Lynch","A video game villain wants to be a hero and sets out to fulfill his dream, but his quest brings havoc to the whole arcade where he lives.",English,United States,Nominated for 1 Oscar. 33 wins & 42 nominations total,https://m.media-amazon.com/images/M/MV5BNzMxNTExOTkyMF5BMl5BanBnXkFtZTcwMzEyNDc0OA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72,7.7,"401,513",tt1772341,movie,05 Mar 2013,"$189,422,889",N/A,N/A,True,,
50,Total Recall,1990,R,01 Jun 1990,113 min,"Action, Adventure, Sci-Fi",Paul Verhoeven,"Philip K. Dick, Ronald Shusett, Dan O'Bannon","Arnold Schwarzenegger, Sharon Stone, Michael Ironside","When a man goes in to have virtual vacation memories of the planet Mars implanted in his mind, an unexpected and harrowing series of events forces him to go to the planet for real - or is he?",English,United States,Won 1 Oscar. 7 wins & 16 nominations total,https://m.media-amazon.com/images/M/MV5BYzU1YmJjMGEtMjY4Yy00MTFlLWE3NTUtNzI3YjkwZTMxZjZmXkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,7.5,"319,204",tt0100802,movie,21 May 2002,"$119,412,921",N/A,N/A,True,,
51,Project X,2012,R,02 Mar 2012,88 min,Comedy,Nima Nourizadeh,"Matt Drake, Michael Bacall","Thomas Mann, Oliver Cooper, Jonathan Daniel Brown","3 high school seniors throw a birthday party to make a name for themselves. As the night progresses, things spiral out of control as word of the party spreads.",English,United States,5 nominations,https://m.media-amazon.com/images/M/MV5BMTc1MTk0Njg4OF5BMl5BanBnXkFtZTcwODc0ODkyNw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,6.7,"201,438",tt1636826,movie,19 Jun 2012,"$54,731,865",N/A,N/A,True,,
52,American Reunion,2012,R,06 Apr 2012,113 min,Comedy,"Jon Hurwitz, Hayden Schlossberg","Jon Hurwitz, Hayden Schlossberg, Adam Herz","Jason Biggs, Alyson Hannigan, Seann William Scott","Jim, Michelle, Stifler, and their friends reunite in East Great Falls, Michigan for their high school reunion.",English,United States,1 win & 4 nominations,https://m.media-amazon.com/images/M/MV5BMTY4MTEyMzU1N15BMl5BanBnXkFtZTcwNDQ0NTc1Nw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49,6.7,"210,219",tt1605630,movie,10 Jul 2012,"$57,011,521",N/A,N/A,True,,
53,Wanderlust,2012,R,24 Feb 2012,98 min,"Comedy, Romance",David Wain,"David Wain, Ken Marino","Jennifer Aniston, Paul Rudd, Malin Akerman","Rattled by sudden unemployment, a Manhattan couple surveys alternative living options, ultimately deciding to experiment with living on a rural commune where free love rules.","English, Swedish, Italian, Portuguese, French",United States,1 win,https://m.media-amazon.com/images/M/MV5BMjA5NjIyOTY1Nl5BMl5BanBnXkFtZTcwMDY3NjQ0Nw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '59%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53,5.6,"75,389",tt1655460,movie,19 Jun 2012,"$17,450,535",N/A,N/A,True,,
54,Savages,2012,R,06 Jul 2012,131 min,"Action, Crime, Drama",Oliver Stone,"Shane Salerno, Don Winslow, Oliver Stone","Aaron Taylor-Johnson, Taylor Kitsch, Blake Lively",Pot growers Ben and Chon face off against the Mexican drug cartel who kidnapped their shared girlfriend.,"English, Spanish",United States,7 nominations,https://m.media-amazon.com/images/M/MV5BMTk0ODIyNDAyMF5BMl5BanBnXkFtZTcwMTQ5Nzg3Nw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,6.5,"128,367",tt1615065,movie,23 Oct 2012,"$47,382,068",N/A,N/A,True,,
55,Life of Pi,2012,PG,21 Nov 2012,127 min,"Adventure, Drama, Fantasy",Ang Lee,"Yann Martel, David Magee","Suraj Sharma, Irrfan Khan, Adil Hussain","A young man who survives a disaster at sea is hurtled into an epic journey of adventure and discovery. While cast away, he forms an unexpected connection with another survivor: a fearsome Bengal tiger.","English, Hindi, Japanese, French","United States, Taiwan, United Kingdom, Canada",Won 4 Oscars. 81 wins & 135 nominations total,https://m.media-amazon.com/images/M/MV5BNTg2OTY2ODg5OF5BMl5BanBnXkFtZTcwODM5MTYxOA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",79,7.9,"608,136",tt0454876,movie,12 Mar 2013,"$124,987,023",N/A,N/A,True,,
56,Anna Karenina,2012,R,07 Sep 2012,129 min,"Drama, Romance",Joe Wright,"Tom Stoppard, Lev Tolstoy","Keira Knightley, Jude Law, Aaron Taylor-Johnson","In late-19th-century Russian high society, St. Petersburg aristocrat Anna Karenina enters into a life-changing affair with the dashing Count Alexei Vronsky.",English,United Kingdom,Won 1 Oscar. 33 wins & 53 nominations total,https://m.media-amazon.com/images/M/MV5BMTU0NDgxNDg0NV5BMl5BanBnXkFtZTcwMjE4MzkwOA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63,6.6,"97,485",tt1781769,movie,19 Feb 2013,"$12,816,367",N/A,N/A,True,,
57,Resident Evil: Retribution,2012,R,14 Sep 2012,95 min,"Action, Adventure, Horror",Paul W.S. Anderson,Paul W.S. Anderson,"Milla Jovovich, Sienna Guillory, Michelle Rodriguez",Alice fights alongside a resistance movement to regain her freedom from an Umbrella Corporation testing facility.,"English, American Sign ","Germany, Canada",2 wins & 6 nominations,https://m.media-amazon.com/images/M/MV5BYmY0NjcwMWMtN2MyNC00ZmZjLWEwZTAtM2ExYWE1NDUwNWQyXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",39,5.4,"139,227",tt1855325,movie,21 Dec 2012,"$42,345,531",N/A,N/A,True,,
58,Men in Black 3,2012,PG-13,25 May 2012,106 min,"Action, Adventure, Comedy",Barry Sonnenfeld,"Etan Cohen, Lowell Cunningham","Will Smith, Tommy Lee Jones, Josh Brolin",Agent J travels in time to M.I.B.'s early days in 1969 to stop an alien from assassinating his friend Agent K and changing history.,"English, Ukrainian","United States, United Arab Emirates",1 win & 13 nominations,https://m.media-amazon.com/images/M/MV5BMTU2NTYxODcwMF5BMl5BanBnXkFtZTcwNDk1NDY0Nw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,6.8,"351,353",tt1409024,movie,30 Nov 2012,"$179,020,854",N/A,N/A,True,,
59,Journey 2: The Mysterious Island,2012,PG,10 Feb 2012,94 min,"Action, Adventure, Comedy",Brad Peyton,"Brian Gunn, Mark Gunn, Richard Outten","Josh Hutcherson, Dwayne Johnson, Michael Caine","Sean Anderson partners with his mom's husband on a mission to find his grandfather, who is thought to be missing on a mythical island.",English,United States,7 wins & 4 nominations,https://m.media-amazon.com/images/M/MV5BMjA5MTE1MjQyNV5BMl5BanBnXkFtZTcwODI4NDMwNw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41,5.8,"100,888",tt1397514,movie,05 Jun 2012,"$103,860,290",N/A,N/A,True,,
